apply-protective-materials-to-equipment-components-and-parts-to-prevent-defects-	Apply coatings, sealants, or other protective materials such as paint, lacquer, wax, or rust inhibitors to equipment, components, and parts to shield them from environmental damage, moisture, oxidation, and corrosion. This process may involve brushing, spraying, or dipping the materials onto surfaces and ensuring even coverage to maintain product quality and extend equipment li
design-weld-and-fabricate-parts-using-blueprints-or-other-mechanical-plans	This task involves reading and interpreting technical blueprints or mechanical drawings to understand specifications, then using welding equipment and fabrication techniques to construct or assemble metal parts according to those detailed plans. The work requires precision in cutting, fitting, and welding metal components to create finished parts that meet exact measurements and quality standards.
assemble-and-maintain-physical-structures-using-hand-or-power-tools	This task involves constructing, installing, repairing, and maintaining buildings, structures, or structural components by cutting, shaping, and fastening materials like wood, metal, or concrete using hand tools such as hammers and saws or power tools such as drills and nail guns. It requires following blueprints and safety protocols while ensuring structural integrity and alignment to specificati
prepare-work-stations-for-use-by-mechanics-and-repairers	Set up work areas with necessary tools, equipment, and materials organized and ready for mechanics and repairers to begin their maintenance and repair work. This includes cleaning the station, arranging toolboxes, installing diagnostic equipment, and ensuring all safety protocols and proper lighting are in place.
monitor-and-adjust-operations-of-geothermal-power-plant-equipment-or-systems	Monitor and adjust the operations of geothermal power plant equipment and systems by observing gauges, meters, and control panels to track performance parameters such as temperature, pressure, and energy output, and make necessary adjustments to valves, pumps, and other mechanical or automated systems to maintain optimal efficiency and safety standards. This includes responding to alarms, conducti
prepare-and-maintain-logs-reports-or-other-documentation-of-work-performed	This task involves creating, organizing, and updating written records that document the details of completed work, such as daily activity logs, progress reports, or maintenance records, ensuring accurate and timely documentation for accountability, compliance, and future reference.
identify-and-correct-malfunctions-of-geothermal-plant-equipment-electrical-syste	Diagnose and repair equipment failures, electrical problems, and instrumentation issues in geothermal power plants by performing inspections, testing, and maintenance to restore proper system functionality and ensure safe plant operations. This may include troubleshooting control systems, replacing faulty components, and verifying that all equipment meets operational standards before returning sys
collect-and-record-data-associated-with-operating-geothermal-power-plants-or-wel	This task involves gathering technical and operational measurements from geothermal facilities, such as temperature readings, pressure levels, fluid flow rates, and energy output, then systematically documenting this data in logs, databases, or monitoring systems for operational tracking and analysis. The collected information is used to assess plant performance, maintain equipment efficiency, ens
perform-pre-and-post-installation-pressure-flow-and-related-tests-of-vertical-an	This task involves conducting pressure tests, flow rate measurements, and related diagnostic checks on geothermal loop piping systems both before installation begins and after the installation is completed to verify proper system integrity and performance. The tests are performed on both vertical boreholes and horizontal ground loops to ensure they meet specifications and function correctly before
identify-equipment-options-such-as-compressors-and-make-appropriate-selections	This task involves researching and evaluating different types of equipment, particularly compressors, based on specifications such as capacity, pressure ratings, efficiency, and cost to determine which options best meet the operational or project requirements. The selection process requires comparing vendor offerings, performance data, and compatibility with existing systems to make informed purch
adjust-power-production-systems-to-meet-load-and-distribution-demands	This task involves monitoring electrical load requirements across the grid or facility and modifying power generation output levels to match current and anticipated demand while ensuring stable distribution to consumers. It requires analyzing consumption patterns, coordinating with transmission systems, and making real-time adjustments to generator operations to prevent outages or equipment damage
maintain-calibrate-or-repair-plant-instrumentation-control-and-electronic-device	Perform routine maintenance, calibration, and repair work on specialized instrumentation, control systems, and electronic equipment used to monitor and manage geothermal energy production, ensuring accurate readings and optimal plant performance. This involves diagnosing equipment failures, replacing faulty components, adjusting sensors and gauges to factory specifications, and testing systems to 
install-and-maintain-geothermal-plant-electrical-protection-equipment	This task involves installing, configuring, and troubleshooting electrical protection devices such as circuit breakers, relays, surge arresters, and monitoring systems at geothermal power generation facilities to safeguard equipment and personnel from electrical faults and overloads. It also includes performing regular inspections, testing, calibration, and maintenance of these protection systems 
install-and-maintain-geothermal-system-instrumentation-or-controls	This task involves installing sensors, monitoring equipment, and control systems that measure and regulate the performance of geothermal heating and cooling systems in buildings or facilities. The work includes setting up temperature probes, pressure gauges, flow meters, and automated controls that manage heat pump operation, while also performing regular maintenance, calibration, and troubleshoot
prepare-newly-installed-geothermal-heat-systems-for-operation-by-flushing-purgin	Prepare newly installed geothermal heat systems for operation by performing flushing procedures to remove air, debris, and contaminants from the system loops, and conducting pressure tests and purging to ensure proper fluid circulation and system integrity before the system is activated for heating or cooling service.
test-water-sources-for-factors-such-as-flow-volume-and-contaminant-presence	Testing water sources involves collecting samples and conducting laboratory analyses to measure parameters like flow rate, pH, dissolved oxygen, turbidity, and chemical or biological contaminants including bacteria, heavy metals, and pesticides. The results determine whether water meets quality standards for specific uses such as drinking, irrigation, or industrial applications.
integrate-hot-water-heater-systems-with-geothermal-heat-exchange-systems	This task involves designing and installing physical connections between a hot water heater and a geothermal heat pump system, ensuring proper piping, valving, and controls so that heat extracted from the ground can efficiently warm domestic water. The work includes calculating heat transfer requirements, selecting appropriate heat exchangers, configuring the circulation loops, and testing the int
determine-the-type-of-geothermal-loop-system-most-suitable-to-a-specific-propert	This task involves analyzing a property's geological conditions, climate zone, soil composition, available space, and heating/cooling requirements to recommend the most appropriate geothermal loop configuration—such as closed-loop vertical, closed-loop horizontal, open-loop, or pond-loop systems. The determination requires evaluating factors like land availability, soil thermal properties, groundw
dig-trenches-for-system-piping-to-appropriate-depths-and-lay-piping-in-trenches	This task involves excavating trenches to the specified depths required for underground piping systems, then positioning and installing the piping materials within those trenches according to engineering specifications and building codes.
apply-coatings-or-operate-systems-to-mitigate-corrosion-of-geothermal-plant-equi	This task involves applying protective coatings, paints, or chemical treatments to geothermal equipment and structural components to prevent rust and corrosion caused by exposure to corrosive geothermal fluids, steam, and high-temperature environments. Workers may also operate and monitor corrosion mitigation systems such as cathodic protection, inhibitor injection systems, or water treatment
backfill-piping-trenches-to-protect-pipes-from-damage	Backfill piping trenches by placing soil or other approved materials back into the excavated trench to cover and protect the installed pipes from external damage, freezing, and surface impacts. This process involves spreading and compacting the backfill material in layers to ensure proper support and stability of the piping system while restoring the ground surface.
enforce-safety-and-sanitation-regulations	This task involves inspecting facilities, equipment, and work practices to ensure compliance with established safety and sanitation standards, and taking corrective action when violations are identified. It includes documenting violations, communicating requirements to staff, and coordinating remediation efforts to maintain a safe and sanitary workplace environment.
keep-records-of-employees-attendance-and-hours-worked	This task involves tracking when employees arrive and depart from work, recording absences or tardiness, and documenting the total hours worked each day or week to maintain accurate payroll records and monitor workforce attendance patterns. The records must be maintained systematically, whether through manual logs, timesheets, or digital attendance systems, to ensure compliance with labor regulati
inspect-materials-products-or-equipment-to-detect-defects-or-malfunctions	This task involves systematically examining materials, products, or equipment using visual inspection, testing, or measurement techniques to identify any defects, damage, wear, or operational failures that could affect quality or safety. The inspector documents findings and determines whether items meet quality standards or require repair, replacement, or rejection.
plan-and-establish-work-schedules-assignments-and-production-sequences-to-meet-p	This task involves creating detailed work schedules that allocate staff and resources across shifts, assigning specific tasks to employees based on their skills and availability, and sequencing production steps in the most efficient order to ensure goods or services are completed on time and within capacity targets. The work requires coordinating interdependent activities, managing deadlines, and 
confer-with-other-supervisors-to-coordinate-operations-and-activities-within-or-	This task involves meeting with other supervisory staff to discuss and align operational plans, schedules, and activities across different departments or work areas to ensure smooth workflow and minimize conflicts or redundancies. It may include discussing resource allocation, staffing needs, project timelines, and resolving interdepartmental issues to maintain organizational efficiency.
interpret-specifications-blueprints-job-orders-and-company-policies-and-procedur	This task involves reviewing and explaining technical documents such as specifications, blueprints, and job orders to workers, while also clarifying company policies and procedures to ensure they understand requirements, safety protocols, and expectations for completing their work correctly.
evaluate-employee-performance	Assessing an employee's job performance by reviewing their work quality, productivity, adherence to deadlines, collaboration with colleagues, and achievement of job responsibilities against established performance standards or goals. This evaluation typically results in documented feedback and may inform decisions regarding compensation, promotions, or developmental opportunities.
confer-with-management-or-subordinates-to-resolve-worker-problems-complaints-or-	Meeting with employees or supervisors to discuss and address workplace issues such as performance concerns, interpersonal conflicts, safety violations, pay disputes, or other grievances, with the goal of finding mutually acceptable solutions and documenting the outcomes. This may involve listening to both parties, investigating the situation, explaining company policies, and implementing correctiv
calculate-labor-and-equipment-requirements-and-production-specifications-using-s	This task involves using mathematical formulas and industry standards to determine the number of workers and machinery needed for a project, as well as establishing the technical specifications for output quality, quantity, and timelines. The work requires analyzing production parameters such as capacity rates, efficiency factors, and resource constraints to generate accurate estimates and specifi
requisition-materials-supplies-equipment-parts-or-repair-services	Submitting formal requests to procurement or supply departments to obtain necessary items such as office supplies, machinery parts, tools, or external repair services needed for workplace operations. This process typically involves documenting the required materials, quantities, specifications, costs, and justification before approval and fulfillment.
set-up-and-adjust-machines-and-equipment	Set up industrial or manufacturing machines by assembling components, installing parts, and configuring settings according to specifications, then make fine adjustments to ensure proper operation and optimal performance. This may include testing equipment, calibrating measurements, and troubleshooting any issues that arise during initial operation.
recommend-or-execute-personnel-actions-such-as-hirings-evaluations-or-promotions	This task involves making decisions about hiring new employees, assessing the performance of current staff members, or advancing employees to higher positions within an organization, which may include preparing documentation, conducting interviews, or presenting recommendations to decision-makers.
plan-and-develop-new-products-and-production-processes	Plan and develop new products and production processes involves researching market demands and technological innovations to conceptualize new products, then designing and testing prototypes while simultaneously engineering efficient manufacturing methods, equipment specifications, and workflow systems to bring those products to market at scale.
adjust-repair-rework-or-replace-parts-or-assemblies-to-ensure-proper-operation	This task involves diagnosing mechanical or mechanical components that are malfunctioning or worn, then making necessary adjustments, repairs, or replacements to restore them to proper working condition. It may include activities such as tightening fasteners, realigning parts, replacing damaged components, or reworking assemblies to meet specifications and ensure equipment operates safely and effi
cut-trim-file-bend-or-smooth-parts-to-ensure-proper-fit-and-clearance	This task involves using hand tools and equipment to modify metal or other material parts by cutting, trimming, filing, bending, or smoothing their surfaces and edges to achieve correct dimensions and ensure components fit together properly with appropriate clearances. Workers performing this task must measure accurately and make precise adjustments to eliminate gaps, burrs, or interference that w
fabricate-parts-needed-for-assembly-or-installation-using-shop-machinery-or-equi	This task involves using machine tools and shop equipment to cut, shape, form, or finish raw materials into specified parts according to technical drawings or specifications. The fabricated parts are then prepared for assembly into larger products or installation in their intended applications.
clean-oil-or-coat-system-components-as-necessary-before-assembly-or-attachment	This task involves inspecting system components for dirt, debris, or contamination, then applying appropriate cleaning methods, lubricating oils, or protective coatings to ensure proper function and longevity before the parts are assembled or attached together.
assemble-prefabricated-parts-to-form-subassemblies	This task involves taking pre-made components and combining them together using fasteners, adhesives, or other joining methods to create larger intermediate assemblies that will later be incorporated into finished products. The worker follows assembly instructions or diagrams to ensure parts are correctly aligned and securely connected before the subassemblies move to the next production stage.
join-structural-assemblies-such-as-wings-tails-or-fuselage	Assemble structural components of aircraft by connecting wings, tails, fuselage sections, and other major parts using fasteners, adhesives, or welding techniques, ensuring proper alignment and structural integrity. Verify that all connections meet specifications and safety requirements through testing and inspection procedures.
assemble-prototypes-or-integrated-technology-demonstrators-of-new-or-emerging-en	This task involves building and putting together prototype models or working demonstrations of new environmental technologies designed for aircraft, such as emissions reduction systems, alternative fuel components, or sustainable propulsion systems. The work requires combining various integrated technology components to create functional demonstrators that can be tested and evaluated to validate t
manually-install-structural-assemblies-or-signal-crane-operators-to-position-ass	This task involves physically installing pre-fabricated structural components such as beams, columns, or frameworks into their designated positions, while also communicating with crane operators using hand signals or radio to ensure proper placement and alignment of these assemblies before they are permanently joined together through bolting, welding, or other fastening methods.
install-mechanical-linkages-and-actuators-using-tensiometers-to-verify-tension-o	Installing mechanical linkages and actuators involves connecting various mechanical components such as rods, cables, and joints to create a system that transmits motion and force between different parts of equipment. Verifying the tension of cables using tensiometers ensures that the installed linkages operate with correct force specifications and maintain proper alignment and function.
install-accessories-in-swaging-machines-using-hand-tools	Install various metal fittings, ferrules, or other components onto swaging machines by using hand tools such as wrenches, screwdrivers, and pliers to secure them in their designated positions. This work ensures that all accessories are properly attached and aligned so the swaging machine can function correctly for deforming or shaping metal materials.
verify-dimensions-of-cable-assemblies-or-positions-of-fittings-using-measuring-i	This task involves using measuring tools such as calipers, rulers, or specialized gauges to check that cable assemblies meet specified length requirements and that fittings are positioned correctly according to technical specifications. Workers must compare their measurements against drawings or standards to ensure quality and proper fit before the assemblies are used or shipped.
weld-tubing-and-fittings-or-solder-cable-ends-using-tack-welders-induction-brazi	This task involves joining metal tubing and fittings together through welding processes using equipment such as tack welders, or connecting electrical cables by soldering their ends using specialized equipment like induction brazing chambers. The worker must operate various welding and soldering equipment to create secure, properly sealed joints in metallic components and assemblies.
fit-and-fasten-sheet-metal-coverings-to-surface-areas-or-other-sections-of-aircr	This task involves positioning and securing sheet metal panels onto aircraft structures or fuselage sections, then permanently attaching them using welding or riveting techniques to create a sealed, structurally sound exterior. The worker must ensure proper alignment and fit of the metal sheets before fastening them in place.
cut-cables-and-tubing-using-master-templates-measuring-instruments-and-cable-cut	Cut cables and tubing to specified lengths using master templates as guides, measuring instruments to ensure accuracy, and appropriate tools such as cable cutters or saws to make clean cuts. This task requires precise measurements and proper tool selection to produce components that meet exact specifications for assembly or installation.
attach-alter-and-trim-materials-such-as-wire-insulation-and-coils-using-hand-too	This task involves using hand tools to fasten, modify, and cut various materials including wire, insulation covering, and coils to precise specifications or desired configurations. Workers perform detailed assembly and finishing work that requires manual dexterity and attention to detail to properly secure and shape components in manufacturing or maintenance operations.
cut-strip-and-bend-wire-leads-at-ends-of-coils-using-pliers-and-wire-scrapers	Using pliers and wire scrapers, cut wire leads to specified lengths at the ends of coils, strip away insulation from the cut ends to expose bare wire, and bend the exposed leads to the required angles or configurations for assembly or connection purposes.
review-work-orders-and-specifications-to-determine-materials-needed-and-types-of	This task involves examining work orders and technical specifications to identify what materials and component types are required for manufacturing or processing jobs. The worker must analyze documentation to create a complete list of needed supplies and determine which parts require processing and what operations they need.
select-and-load-materials-such-as-workpieces-objects-and-machine-parts-onto-equi	Loading materials including workpieces, objects, and machine parts onto coiling equipment, ensuring proper placement and securing of items before the coiling process begins. This task requires handling various sized materials and positioning them correctly to facilitate smooth operation of the coiling machinery.
record-production-and-operational-data-on-specified-forms	Recording production and operational data involves completing designated forms with information such as output quantities, machine performance metrics, time records, equipment status, and any incidents or disruptions that occur during work shifts. This ensures accurate tracking of productivity, maintenance needs, and compliance with operational standards.
stop-machines-to-remove-completed-components-using-hand-tools	This task involves halting the operation of machinery and using hand tools to manually extract and remove finished parts or components from the machine once production is complete. The worker must safely shut down equipment and efficiently detach completed items to prepare machines for the next production cycle or to move finished goods to storage or the next stage of processing.
line-slots-with-sheet-insulation-and-insert-coils-into-slots	This task involves fitting sheet insulation material into the slots of a machine stator or motor core to provide electrical insulation, then carefully placing and positioning wire coils into these lined slots to build the electromagnetic windings of the electrical machine.
apply-solutions-or-paints-to-wired-electrical-components-using-hand-tools-and-ba	Apply protective solutions or coatings to wired electrical components using hand tools such as brushes or applicators, then place the coated components in an oven or thermal chamber to cure or harden the applied material.
disassemble-and-assemble-motors-and-repair-and-maintain-electrical-components-an	This task involves taking apart electric motors and machinery to inspect, repair, or replace damaged components, then reassembling them to working condition, while also performing routine maintenance and repairs on various electrical equipment and machine parts using basic hand tools such as wrenches, screwdrivers, and pliers.
position-align-or-adjust-workpieces-or-electrical-parts-to-facilitate-wiring-or-	This task involves manually arranging, straightening, or moving components such as workpieces or electrical parts into their correct locations and orientations to enable proper wiring connections or assembly operations. Workers must ensure precise placement and alignment of these parts to meet specifications and allow subsequent assembly steps to proceed efficiently.
explain-assembly-procedures-or-techniques-to-other-workers	Demonstrating and providing clear instructions to coworkers on how to properly assemble products or components, including explaining the correct sequence of steps, proper tool usage, and quality standards to ensure consistent and accurate assembly work.
clean-parts-using-cleaning-solutions-air-hoses-and-cloths	This task involves using cleaning solutions, air hoses, and cloths to remove dirt, debris, and contaminants from various parts or components. The worker applies appropriate cleaning agents, uses compressed air to dislodge particles, and wipes surfaces with cloths to achieve the desired level of cleanliness for parts preparation or maintenance.
fabricate-or-form-parts-coils-or-structures-according-to-specifications-using-dr	This task involves using hand tools and equipment such as drills, calipers, cutters, and saws to create or shape metal or other material parts, coils, and structures that meet precise measurements and design specifications. The work requires careful measurement, cutting, drilling, and forming operations to produce components that fit exact dimensional requirements.
confer-with-supervisors-or-engineers-to-plan-or-review-work-activities-or-to-res	This task involves meeting with supervisors or engineers to discuss work plans, review ongoing activities, and address any production issues or obstacles that have arisen. The discussions help ensure coordination, identify solutions to problems, and maintain alignment on work objectives and timelines.
mark-and-tag-components-so-that-stock-inventory-can-be-tracked-and-identified	Marking and tagging components involves affixing labels, barcodes, or identification codes to individual parts or items so that their location, quantity, and movement through inventory can be monitored and recorded in a tracking system. This process enables quick identification and retrieval of components, helps prevent loss or misplacement, and maintains accurate records of stock levels across th
measure-and-adjust-voltages-to-specified-values-to-determine-operational-accurac	This task involves using measurement tools to check voltage levels in instruments and making fine adjustments to bring those voltages to their required specifications, then verifying that the instruments operate correctly at those calibrated levels.
complete-review-or-maintain-production-time-or-component-waste-reports	Completing, reviewing, or maintaining production, time, or component waste reports involves documenting and analyzing data related to material losses, downtime, or rejected components in manufacturing operations, then ensuring accuracy and organizing these records for management review and process improvement initiatives.
distribute-materials-supplies-or-subassemblies-to-work-areas	This task involves physically transporting and organizing materials, supplies, or partially assembled components from storage areas or distribution points to designated work stations where employees need them for production or operations. The worker ensures that the correct quantities and types of items are delivered to the right locations in a timely manner to support ongoing work activities.
pack-finished-assemblies-for-shipment-and-transport-them-to-storage-areas-using-	Pack completed assemblies into shipping containers or boxes, ensuring proper protection and organization, then move them to designated storage areas using mechanical equipment such as hoists or hand trucks. This work involves both preparation of items for transport and physical movement of materials to their final storage locations.
instruct-customers-in-the-installation-repair-or-maintenance-of-products	This task involves providing clear guidance to customers on how to properly install new products, troubleshoot and repair existing ones, or perform routine maintenance to keep products functioning correctly. Instructions may be delivered through various methods such as verbal explanations, written manuals, video demonstrations, or hands-on training sessions.
position-align-and-adjust-parts-for-proper-fit-and-assembly	This task involves manually arranging mechanical or structural components in the correct spatial orientation and location, then making fine adjustments to ensure they fit together seamlessly before final assembly or installation. Workers must use precision tools, measurements, and sometimes fixtures to achieve proper alignment and eliminate gaps or misalignments.
connect-cables-tubes-and-wiring-according-to-specifications	This task involves physically attaching various cables, tubes, and wiring to equipment or systems by following detailed technical specifications or diagrams to ensure proper connections and functionality. The work requires careful attention to component placement, routing, and securing connections to meet engineering standards and safety requirements.
read-blueprints-and-specifications-to-determine-component-parts-and-assembly-seq	Review technical drawings and written specifications for electromechanical equipment to identify individual components, their characteristics, and the correct order in which they must be assembled. This involves interpreting symbols, dimensions, notes, and assembly instructions to understand how mechanical and electrical parts fit together to create a functional unit.
attach-name-plates-and-mark-identifying-information-on-parts	This task involves affixing labeled name plates or tags to individual components and marking them with identifying information such as part numbers, serial numbers, or specifications for inventory tracking and assembly purposes.
disassemble-units-to-replace-parts-or-to-crate-them-for-shipping	Disassembling units involves taking apart completed products or equipment by removing bolts, fasteners, connectors, and other components to either access internal parts for replacement or to break down the unit into smaller, shippable sections for transportation and delivery to customers.
file-lap-and-buff-parts-to-fit-using-hand-and-power-tools	This task involves using hand tools and power tools to shape, smooth, and finish metal or other material parts by filing surfaces, lapping them together for proper fit, and buffing to achieve the desired surface finish. The work requires precision to ensure parts fit together correctly and meet quality standards for appearance and function.
clean-and-lubricate-parts-and-subassemblies-using-grease-paddles-or-oilcans	This task involves using hand tools such as grease paddles or oilcans to apply lubricants to machinery parts and assembled components, while also removing dirt, debris, and old lubricant buildup to ensure proper functioning and extend equipment lifespan. Workers performing this task must understand which lubricants are appropriate for different parts and apply them in the correct quantities to pre
operate-or-tend-automated-assembling-equipment-such-as-robotics-and-fixed-automa	Operating or tending automated assembling equipment involves monitoring and maintaining robotic systems and fixed automation machinery that perform repetitive assembly tasks on production lines, including tasks such as loading materials, adjusting settings, troubleshooting malfunctions, and ensuring equipment runs efficiently according to production specifications. Workers in this role supervise t
drill-tap-ream-countersink-and-spot-face-bolt-holes-in-parts-using-drill-presses	Use drill presses and portable power drills to create and finish bolt holes in parts by performing operations such as drilling initial holes, tapping threads into holes, enlarging holes with reamers, countersinking to create conical recesses for screw heads, and spot-facing to create flat surfaces around holes.
operate-small-cranes-to-transport-or-position-large-parts	Operating small cranes involves using mechanized lifting equipment to move, raise, lower, and precisely position heavy industrial parts or materials in manufacturing, construction, or warehouse settings. This work requires precise control of the crane's movements and spatial awareness to safely place components in their designated locations while maintaining accuracy and preventing damage.
pack-or-fold-insulation-between-panels	This task involves placing or arranging insulation material (such as fiberglass, foam, or mineral wool) into the spaces between wall, roof, or floor panels to provide thermal and acoustic protection. The worker must ensure the insulation is properly fitted, compressed to appropriate density, and covers all gaps to maximize energy efficiency and building performance.
read-and-interpret-assembly-blueprints-or-specifications-manuals-and-plan-assemb	Reading and interpreting assembly blueprints or specifications manuals involves reviewing technical drawings, diagrams, and written instructions to understand the design, measurements, components, and assembly sequence required for a product or structure. Planning assembly or building operations includes developing a work schedule, determining resource allocation, identifying potential challenges,
position-or-align-components-for-assembly-manually-or-using-hoists	Position or align components for assembly by manually handling parts or using mechanical hoists to move, orient, and arrange them into the correct spatial relationships and configurations required for subsequent assembly steps. This task ensures components are properly seated, centered, or fastened in preparation for joining or installation.
set-and-verify-parts-clearances	Set and verify parts clearances involves measuring and confirming that the physical distances and gaps between mechanical or assembly components meet specified tolerances and design requirements to ensure proper fit, function, and safety. This typically includes using precision measuring tools to check dimensions, record measurements, and document that clearances fall within acceptable ranges befo
remove-rough-spots-and-smooth-surfaces-to-fit-trim-or-clean-parts-using-hand-too	Smoothing surfaces by removing rough spots and imperfections from parts using hand tools like files, sandpaper, or scrapers, or power tools like sanders and grinders, to ensure proper fit, reduce material to desired dimensions, or achieve a clean finished appearance. This work is commonly performed in manufacturing, woodworking, metalworking, and assembly operations to prepare components for furth
lay-out-and-drill-ream-tap-or-cut-parts-for-assembly	This task involves measuring and marking the precise positions on workpieces where holes need to be created, then using drilling equipment to bore holes of specific sizes, enlarging or smoothing those holes with reaming tools, threading the holes by tapping, or cutting material to shape using various cutting tools in preparation for assembly into final products.
rework-repair-or-replace-damaged-parts-or-assemblies	This task involves inspecting equipment or products to identify damage, then either repairing the broken components using appropriate tools and techniques or completely replacing them with new parts to restore full functionality. The work may require disassembly, troubleshooting, welding, fastening, or other hands-on mechanical or technical skills depending on the type of equipment and extent of d
assemble-systems-of-gears-by-aligning-and-meshing-gears-in-gearboxes	Assembling gear systems involves precisely positioning individual gears onto shafts and within housings, then aligning them so their teeth mesh properly to transmit rotational motion and torque between components. This requires careful attention to gear spacing, shaft alignment, and proper meshing patterns to ensure the gearbox functions smoothly and efficiently.
set-up-and-operate-metalworking-machines-such-as-milling-or-grinding-machines-to	Setting up and operating metalworking machines involves adjusting machine parameters, installing cutting tools, securing raw metal stock, and running equipment like mills or grinders to cut, shape, and finish metal parts according to specifications. The work requires reading blueprints, making precise measurements, monitoring machine performance during operation, and ensuring finished parts meet r
maintain-and-lubricate-parts-or-components	Regularly clean, inspect, and apply appropriate lubricants to machinery parts and components to ensure smooth operation, reduce friction and wear, and prevent rust or corrosion. This includes following maintenance schedules, monitoring performance, and documenting any issues or changes in equipment condition.
verify-conformance-of-workpieces-to-specifications-using-squares-rulers-and-meas	Verify conformance of workpieces to specifications by measuring dimensions using hand tools such as squares, rulers, and measuring tapes, then comparing the measured values against established specifications to ensure products meet required tolerances and quality standards.
study-engineering-drawings-and-blueprints-to-determine-materials-requirements-an	Review detailed engineering drawings and blueprints to identify the specific materials, quantities, and specifications needed for a project, while determining the logical order and sequence in which tasks must be completed. This involves analyzing technical documents to understand design requirements, material specifications, and workflow dependencies to support procurement planning and project sc
lay-out-and-examine-metal-stock-or-workpieces-to-be-processed-to-ensure-that-spe	Examine metal stock and workpieces before processing by laying them out and inspecting them against specifications to verify dimensions, material quality, and condition. Document any deviations or defects that may affect subsequent machining or fabrication operations.
tack-weld-fitted-parts-together	Tack-weld fitted parts together involves making small, temporary welds at strategic points to hold metal parts in their proper alignment and position before applying final, full-length welds. This process ensures that components remain stable and correctly positioned during the complete welding procedure.
move-parts-into-position-manually-or-with-hoists-or-cranes	This task involves physically relocating components or materials to their designated locations either by hand or by operating mechanical equipment such as hoists and cranes. Workers must ensure parts are positioned correctly and safely according to specifications or project requirements.
position-or-tighten-braces-jacks-clamps-ropes-or-bolt-straps-or-bolt-parts-in-po	This task involves securing and aligning component parts using mechanical fastening devices such as braces, jacks, clamps, ropes, and bolt straps to hold them in proper position before they are permanently joined through welding or riveting operations.
lift-or-move-materials-and-finished-products-using-large-cranes	Operating large cranes to transport and position heavy materials and finished products from one location to another within industrial or construction settings. This involves controlling the crane's mechanical systems to safely lift, swing, and lower loads while following weight capacity limits and safety protocols.
set-up-face-blocks-jigs-and-fixtures	Set up face blocks, jigs, and fixtures involves assembling and positioning mechanical devices and tools used to hold, align, and guide workpieces during manufacturing or assembly processes, ensuring they are properly calibrated and secured for accurate production. This includes installing these components onto machines or work stations and verifying their correct placement and functionality before
align-and-fit-parts-according-to-specifications-using-jacks-turnbuckles-wedges-d	Using hand tools such as jacks, turnbuckles, wedges, drift pins, pry bars, and hammers, position and secure mechanical parts into their correct alignment and fit to match engineering specifications. This work involves making precise adjustments to ensure parts meet dimensional tolerances and functional requirements before final assembly or fastening.
hammer-chip-and-grind-workpieces-to-cut-bend-and-straighten-metal	This task involves using hand tools like hammers and chisels to chip away material from metal workpieces, and using grinding equipment to shape, cut, bend, and straighten metal parts to achieve desired dimensions and forms. The work requires manual skill and precision to modify metal components through repeated striking, chipping, and abrasive grinding operations.
remove-high-spots-and-cut-bevels-using-hand-files-portable-grinders-and-cutting-	Use hand files, portable grinders, and cutting torches to remove raised areas from surfaces and create angled edges on workpieces. This work requires precise tool handling to achieve the desired surface finish and bevel angles on metal or other materials.
smooth-workpiece-edges-and-fix-taps-tubes-and-valves	This task involves using abrasive tools or filing techniques to smooth and deburr rough edges on workpieces to achieve a finished surface quality, while also performing maintenance and repair work on taps, tubes, and valves to ensure proper function and fit.
design-and-construct-templates-and-fixtures-using-hand-tools	Develop custom templates and fixtures by measuring, cutting, shaping, and assembling materials using hand tools such as saws, files, drills, chisels, and measuring instruments to create precise guides and holding devices for manufacturing or assembly processes. Test the completed templates and fixtures to ensure they meet design specifications and function correctly for their intended production a
direct-welders-to-build-up-low-spots-or-short-pieces-with-weld	Direct welders in positioning and executing welding operations to fill in areas that are below specification or build up material on short or undersized components to meet required dimensions and specifications. This involves inspecting the workpiece, communicating repair parameters to welders, and ensuring the welded buildup achieves proper material distribution and structural integrity.
heat-treat-parts-using-acetylene-torches	Heat-treat parts by applying controlled flame from acetylene torches to metal components to achieve desired hardness, strength, or other metallurgical properties through heating and cooling cycles. This involves directing the torch flame at specific areas of the parts while monitoring temperature changes and cooling rates to meet precise specifications.
straighten-warped-or-bent-parts-using-sledges-hand-torches-straightening-presses	This task involves using specialized equipment such as sledges, hand torches, straightening presses, or bulldozers to restore bent or warped metal or structural parts back to their original straight condition. The work requires operating these tools with precision to apply force and heat in ways that correct deformations without causing additional damage to the parts.
erect-ladders-and-scaffolding-to-fit-together-large-assemblies	Set up and position ladders and temporary scaffolding structures to safely access and connect large pre-fabricated components or assemblies, ensuring proper alignment and stability during the assembly process. Secure all structures according to safety regulations and engineering specifications to support workers and equipment weight during construction or manufacturing operations.
preheat-workpieces-to-make-them-malleable-using-hand-torches-or-furnaces	Heat metal workpieces using hand torches or furnaces to temperatures that make the material soft and flexible for shaping or forming operations. Monitor temperature levels carefully to achieve the desired malleability without damaging the material's properties.
install-boilers-containers-and-other-structures	This task involves assembling and setting up large industrial equipment such as boilers and storage containers at job sites, which may include connecting pipes, fittings, and structural supports according to specifications and safety codes. Workers must ensure proper placement, alignment, and secure fastening of these structures while following blueprints and regulatory requirements.
